BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CRASH_DATETIME,hour,day,month
QUEENS,11104.0,40.74743,-73.925476,"(40.74743, -73.925476)",1,0,Unspecified,4736324,Motorcycle,2024-06-25 16:41:00,16,1,6
QUEENS,11434.0,40.690342,-73.78243,"(40.690342, -73.78243)",0,0,Unsafe Speed,4736493,Sedan,2024-06-25 09:00:00,9,1,6
QUEENS,11102.0,40.76966,-73.918564,"(40.76966, -73.918564)",1,0,Driver Inattention/Distraction,4737456,Station Wagon/Sport Utility Vehicle,2024-06-25 14:55:00,14,1,6
QUEENS,11434.0,40.68414,-73.77385,"(40.68414, -73.77385)",0,0,Driver Inattention/Distraction,4737961,Sedan,2024-06-25 17:30:00,17,1,6
QUEENS,11432.0,40.70467,-73.80566,"(40.70467, -73.80566)",0,0,Driver Inattention/Distraction,4739012,Station Wagon/Sport Utility Vehicle,2024-06-25 06:30:00,6,1,6
QUEENS,11427.0,40.729034,-73.745834,"(40.729034, -73.745834)",4,0,Unspecified,4740673,Pick-up Truck,2024-06-25 17:30:00,17,1,6
QUEENS,11365.0,40.740253,-73.7864,"(40.740253, -73.7864)",0,0,Failure to Yield Right-of-Way,4735993,Station Wagon/Sport Utility Vehicle,2024-06-26 17:30:00,17,2,6
QUEENS,11368.0,40.747795,-73.85527,"(40.747795, -73.85527)",0,0,Fell Asleep,4735677,Taxi,2024-06-26 01:20:00,1,2,6
QUEENS,11106.0,40.7549,-73.92615,"(40.7549, -73.92615)",2,0,Driver Inattention/Distraction,4736022,Station Wagon/Sport Utility Vehicle,2024-06-26 14:30:00,14,2,6
QUEENS,11427.0,40.72681,-73.7415,"(40.72681, -73.7415)",1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4736180,Station Wagon/Sport Utility Vehicle,2024-06-26 19:30:00,19,2,6
QUEENS,11420.0,40.66612,-73.82225,"(40.66612, -73.82225)",2,0,Passing or Lane Usage Improper,4736318,Sedan,2024-06-26 13:30:00,13,2,6
QUEENS,11430.0,40.665245,-73.80204,"(40.665245, -73.80204)",0,0,Driver Inattention/Distraction,4735775,Station Wagon/Sport Utility Vehicle,2024-06-26 05:02:00,5,2,6
QUEENS,11361.0,40.768974,-73.773766,"(40.768974, -73.773766)",0,0,Driver Inattention/Distraction,4736093,Bus,2024-06-26 11:25:00,11,2,6
QUEENS,11433.0,40.699924,-73.78863,"(40.699924, -73.78863)",1,0,Failure to Yield Right-of-Way,4735844,Pick-up Truck,2024-06-26 00:00:00,0,2,6
QUEENS,11378.0,40.728313,-73.906006,"(40.728313, -73.906006)",1,0,Tire Failure/Inadequate,4735974,Station Wagon/Sport Utility Vehicle,2024-06-26 10:00:00,10,2,6
QUEENS,11368.0,40.75813,-73.85696,"(40.75813, -73.85696)",0,0,Driver Inexperience,4735940,Sedan,2024-06-26 19:57:00,19,2,6
QUEENS,11372.0,40.753094,-73.87926,"(40.753094, -73.87926)",0,0,Passing or Lane Usage Improper,4735945,Station Wagon/Sport Utility Vehicle,2024-06-26 02:00:00,2,2,6
QUEENS,11377.0,40.74152,-73.904594,"(40.74152, -73.904594)",1,0,Driver Inattention/Distraction,4735975,E-Scooter,2024-06-26 15:45:00,15,2,6
QUEENS,11103.0,40.760628,-73.91765,"(40.760628, -73.91765)",3,0,Unspecified,4736250,Sedan,2024-06-26 19:53:00,19,2,6
QUEENS,11377.0,40.73725,-73.91799,"(40.73725, -73.91799)",0,0,Unspecified,4736195,Station Wagon/Sport Utility Vehicle,2024-06-26 17:10:00,17,2,6
QUEENS,11429.0,40.71307,-73.75362,"(40.71307, -73.75362)",0,0,Reaction to Uninvolved Vehicle,4736800,Sedan,2024-06-26 08:40:00,8,2,6
QUEENS,11422.0,40.665558,-73.72985,"(40.665558, -73.72985)",1,0,Failure to Yield Right-of-Way,4736395,Station Wagon/Sport Utility Vehicle,2024-06-26 08:53:00,8,2,6
QUEENS,11363.0,40.77173,-73.73567,"(40.77173, -73.73567)",0,0,Driver Inattention/Distraction,4736235,Sedan,2024-06-26 06:00:00,6,2,6
QUEENS,11101.0,40.75303,-73.92163,"(40.75303, -73.92163)",1,0,Passing or Lane Usage Improper,4736017,Sedan,2024-06-26 13:25:00,13,2,6
QUEENS,11429.0,40.704544,-73.72988,"(40.704544, -73.72988)",0,0,Other Vehicular,4736178,Sedan,2024-06-26 23:40:00,23,2,6
QUEENS,11369.0,40.76803,-73.87722,"(40.76803, -73.87722)",1,0,Driver Inattention/Distraction,4736214,Sedan,2024-06-26 21:13:00,21,2,6
QUEENS,11435.0,40.699394,-73.811356,"(40.699394, -73.811356)",0,0,Unspecified,4736796,Sedan,2024-06-26 18:30:00,18,2,6
QUEENS,11385.0,40.712948,-73.90693,"(40.712948, -73.90693)",0,0,Turning Improperly,4736245,Bus,2024-06-26 14:26:00,14,2,6
QUEENS,11385.0,40.710777,-73.86502,"(40.710777, -73.86502)",1,0,Passing Too Closely,4736957,E-Bike,2024-06-26 16:45:00,16,2,6
QUEENS,11004.0,40.74167,-73.713844,"(40.74167, -73.713844)",0,0,Unspecified,4736183,Sedan,2024-06-26 21:00:00,21,2,6
QUEENS,11435.0,40.706818,-73.81174,"(40.706818, -73.81174)",2,0,Unspecified,4735939,DELIVERY,2024-06-26 14:45:00,14,2,6
QUEENS,11040.0,40.754368,-73.70569,"(40.754368, -73.70569)",1,0,Traffic Control Disregarded,4736402,Sedan,2024-06-26 17:30:00,17,2,6
QUEENS,11004.0,40.753345,-73.7068,"(40.753345, -73.7068)",1,0,Unspecified,4736173,Sedan,2024-06-26 13:00:00,13,2,6
QUEENS,11369.0,40.76856,-73.86796,"(40.76856, -73.86796)",0,0,Driver Inattention/Distraction,4735923,Sedan,2024-06-26 00:30:00,0,2,6
QUEENS,11372.0,40.75276,-73.87539,"(40.75276, -73.87539)",1,0,Following Too Closely,4735927,Bike,2024-06-26 13:55:00,13,2,6
QUEENS,11367.0,40.717358,-73.82171,"(40.717358, -73.82171)",1,0,Unspecified,4735896,Station Wagon/Sport Utility Vehicle,2024-06-26 14:15:00,14,2,6
QUEENS,11104.0,40.746353,-73.91617,"(40.746353, -73.91617)",0,0,Driver Inattention/Distraction,4736323,Ambulance,2024-06-26 20:55:00,20,2,6
QUEENS,11355.0,40.741947,-73.82119,"(40.741947, -73.82119)",0,0,Unspecified,4736132,Station Wagon/Sport Utility Vehicle,2024-06-26 21:00:00,21,2,6
QUEENS,11427.0,40.722088,-73.75798,"(40.722088, -73.75798)",0,0,View Obstructed/Limited,4735954,Sedan,2024-06-26 10:20:00,10,2,6
QUEENS,11101.0,40.75518,-73.91768,"(40.75518, -73.91768)",1,0,Unspecified,4736018,Pick-up Truck,2024-06-26 15:35:00,15,2,6
QUEENS,11365.0,40.74216,-73.804436,"(40.74216, -73.804436)",1,0,Traffic Control Disregarded,4736012,Station Wagon/Sport Utility Vehicle,2024-06-26 18:00:00,18,2,6
QUEENS,11368.0,40.746098,-73.866425,"(40.746098, -73.866425)",0,0,Unspecified,4736126,Sedan,2024-06-26 08:40:00,8,2,6
QUEENS,11360.0,40.788834,-73.78398,"(40.788834, -73.78398)",1,0,Lost Consciousness,4736009,Station Wagon/Sport Utility Vehicle,2024-06-26 08:50:00,8,2,6
QUEENS,11385.0,40.691433,-73.89063,"(40.691433, -73.89063)",1,0,Driver Inattention/Distraction,4736069,Motorcycle,2024-06-26 21:54:00,21,2,6
QUEENS,11369.0,40.768368,-73.87406,"(40.768368, -73.87406)",0,0,Driver Inattention/Distraction,4736216,Sedan,2024-06-26 14:08:00,14,2,6
QUEENS,11105.0,40.77194,-73.909454,"(40.77194, -73.909454)",1,0,Following Too Closely,4736909,Moped,2024-06-26 15:08:00,15,2,6
QUEENS,11377.0,40.735085,-73.89692,"(40.735085, -73.89692)",0,0,Passing Too Closely,4736960,Sedan,2024-06-26 23:30:00,23,2,6
QUEENS,11422.0,40.66339,-73.73611,"(40.66339, -73.73611)",1,0,Driver Inattention/Distraction,4735955,Station Wagon/Sport Utility Vehicle,2024-06-26 12:48:00,12,2,6
QUEENS,11369.0,40.7704,-73.87558,"(40.7704, -73.87558)",0,0,Driver Inattention/Distraction,4735941,Station Wagon/Sport Utility Vehicle,2024-06-26 20:10:00,20,2,6
QUEENS,11377.0,40.741154,-73.919106,"(40.741154, -73.919106)",1,1,View Obstructed/Limited,4735938,Carry All,2024-06-26 15:26:00,15,2,6
QUEENS,11368.0,40.755066,-73.84419,"(40.755066, -73.84419)",0,0,Unspecified,4736125,Sedan,2024-06-26 22:30:00,22,2,6
QUEENS,11361.0,40.76714,-73.782974,"(40.76714, -73.782974)",0,0,Unspecified,4736092,Station Wagon/Sport Utility Vehicle,2024-06-26 10:13:00,10,2,6
QUEENS,11413.0,40.665176,-73.75255,"(40.665176, -73.75255)",0,0,Driver Inattention/Distraction,4736175,LIMO,2024-06-26 14:30:00,14,2,6
QUEENS,11432.0,40.70636,-73.792534,"(40.70636, -73.792534)",0,0,Passing Too Closely,4735916,Sedan,2024-06-26 13:33:00,13,2,6
QUEENS,11422.0,40.66643,-73.72981,"(40.66643, -73.72981)",0,0,Failure to Yield Right-of-Way,4735956,Station Wagon/Sport Utility Vehicle,2024-06-26 19:20:00,19,2,6
QUEENS,11377.0,40.748993,-73.89687,"(40.748993, -73.89687)",1,0,Driver Inattention/Distraction,4736347,Station Wagon/Sport Utility Vehicle,2024-06-26 14:00:00,14,2,6
QUEENS,11366.0,40.73042,-73.79074,"(40.73042, -73.79074)",0,0,Unspecified,4736241,Sedan,2024-06-26 15:00:00,15,2,6
QUEENS,11375.0,40.711323,-73.856445,"(40.711323, -73.856445)",2,0,Lost Consciousness,4735774,Sedan,2024-06-26 07:57:00,7,2,6
QUEENS,11101.0,40.753456,-73.941414,"(40.753456, -73.941414)",1,0,Unspecified,4736008,Motorbike,2024-06-26 15:08:00,15,2,6
QUEENS,11369.0,40.76052,-73.87379,"(40.76052, -73.87379)",0,0,Failure to Yield Right-of-Way,4735992,Station Wagon/Sport Utility Vehicle,2024-06-26 18:15:00,18,2,6
QUEENS,11416.0,40.68815,-73.84884,"(40.68815, -73.84884)",1,0,Failure to Yield Right-of-Way,4735981,Station Wagon/Sport Utility Vehicle,2024-06-26 19:04:00,19,2,6
QUEENS,11103.0,40.76645,-73.9085,"(40.76645, -73.9085)",1,0,Other Vehicular,4736030,Sedan,2024-06-26 21:29:00,21,2,6
QUEENS,11385.0,40.700645,-73.89625,"(40.700645, -73.89625)",0,0,Unspecified,4736068,Sedan,2024-06-26 11:59:00,11,2,6
QUEENS,11435.0,40.705746,-73.8097,"(40.705746, -73.8097)",3,0,Driver Inattention/Distraction,4737050,Sedan,2024-06-26 18:47:00,18,2,6
QUEENS,11432.0,40.711548,-73.793015,"(40.711548, -73.793015)",1,0,Driver Inattention/Distraction,4737079,Sedan,2024-06-26 13:46:00,13,2,6
QUEENS,11432.0,40.715202,-73.801575,"(40.715202, -73.801575)",0,0,Unspecified,4737415,Sedan,2024-06-26 23:00:00,23,2,6
QUEENS,11365.0,40.7367,-73.80283,"(40.7367, -73.80283)",0,0,Driver Inattention/Distraction,4737707,Station Wagon/Sport Utility Vehicle,2024-06-26 19:50:00,19,2,6
QUEENS,11417.0,40.678787,-73.84426,"(40.678787, -73.84426)",1,0,Driver Inattention/Distraction,4737798,Sedan,2024-06-26 17:00:00,17,2,6
QUEENS,11412.0,40.69537,-73.75911,"(40.69537, -73.75911)",1,0,Unspecified,4739296,Sedan,2024-06-26 17:00:00,17,2,6
QUEENS,11375.0,40.73295,-73.85217,"(40.73295, -73.85217)",1,0,Failure to Yield Right-of-Way,4736003,Sedan,2024-06-26 14:28:00,14,2,6
QUEENS,11691.0,40.61004,-73.74819,"(40.61004, -73.74819)",0,0,Driver Inattention/Distraction,4742673,Station Wagon/Sport Utility Vehicle,2024-06-26 15:30:00,15,2,6
QUEENS,11413.0,40.67129,-73.74966,"(40.67129, -73.74966)",0,0,Unspecified,4736394,Sedan,2024-06-27 01:30:00,1,3,6
QUEENS,11377.0,40.75851,-73.90716,"(40.75851, -73.90716)",0,0,Backing Unsafely,4736920,Sedan,2024-06-27 02:20:00,2,3,6
QUEENS,11421.0,40.68872,-73.86752,"(40.68872, -73.86752)",0,0,Passing or Lane Usage Improper,4736936,Sedan,2024-06-27 11:10:00,11,3,6
QUEENS,11370.0,40.75855,-73.89253,"(40.75855, -73.89253)",1,0,Driver Inattention/Distraction,4736100,Sedan,2024-06-27 08:30:00,8,3,6
QUEENS,11418.0,40.701855,-73.84057,"(40.701855, -73.84057)",1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4736148,Bike,2024-06-27 12:50:00,12,3,6
QUEENS,11423.0,40.725475,-73.76559,"(40.725475, -73.76559)",4,0,Unspecified,4736242,Station Wagon/Sport Utility Vehicle,2024-06-27 23:55:00,23,3,6
QUEENS,11377.0,40.742065,-73.909256,"(40.742065, -73.909256)",1,0,Driver Inattention/Distraction,4736322,Sedan,2024-06-27 13:50:00,13,3,6
QUEENS,11104.0,40.7502,-73.91349,"(40.7502, -73.91349)",1,0,Following Too Closely,4736114,Station Wagon/Sport Utility Vehicle,2024-06-27 10:10:00,10,3,6
QUEENS,11421.0,40.68827,-73.86304,"(40.68827, -73.86304)",0,0,Unspecified,4736090,Sedan,2024-06-27 06:00:00,6,3,6
QUEENS,11413.0,40.666405,-73.74538,"(40.666405, -73.74538)",0,0,Failure to Yield Right-of-Way,4736828,Dump,2024-06-27 08:25:00,8,3,6
QUEENS,11373.0,40.731182,-73.871605,"(40.731182, -73.871605)",1,0,Failure to Yield Right-of-Way,4736259,Station Wagon/Sport Utility Vehicle,2024-06-27 22:24:00,22,3,6
QUEENS,11106.0,40.75327,-73.92803,"(40.75327, -73.92803)",0,0,Driver Inattention/Distraction,4736918,Sedan,2024-06-27 10:00:00,10,3,6
QUEENS,11417.0,40.682262,-73.84514,"(40.682262, -73.84514)",0,0,Driver Inattention/Distraction,4736213,Sedan,2024-06-27 16:40:00,16,3,6
QUEENS,11368.0,40.75701,-73.8674,"(40.75701, -73.8674)",0,0,Backing Unsafely,4736099,Sedan,2024-06-27 11:20:00,11,3,6
QUEENS,11354.0,40.7591,-73.8299,"(40.7591, -73.8299)",0,0,Passing or Lane Usage Improper,4736139,Sedan,2024-06-27 11:27:00,11,3,6
QUEENS,11432.0,40.71025,-73.799866,"(40.71025, -73.799866)",1,0,Alcohol Involvement,4736164,Sedan,2024-06-27 01:38:00,1,3,6
QUEENS,11377.0,40.749336,-73.90671,"(40.749336, -73.90671)",0,0,Driver Inattention/Distraction,4736715,Station Wagon/Sport Utility Vehicle,2024-06-27 16:30:00,16,3,6
QUEENS,11102.0,40.772697,-73.93269,"(40.772697, -73.93269)",0,0,Driver Inattention/Distraction,4736914,Sedan,2024-06-27 18:44:00,18,3,6
QUEENS,11413.0,40.660416,-73.750435,"(40.660416, -73.750435)",0,0,Unspecified,4736182,Station Wagon/Sport Utility Vehicle,2024-06-27 08:00:00,8,3,6
QUEENS,11370.0,40.758667,-73.89135,"(40.758667, -73.89135)",0,0,Backing Unsafely,4736404,Station Wagon/Sport Utility Vehicle,2024-06-27 15:23:00,15,3,6
QUEENS,11372.0,40.75663,-73.875145,"(40.75663, -73.875145)",1,0,Following Too Closely,4735988,Station Wagon/Sport Utility Vehicle,2024-06-27 03:45:00,3,3,6
QUEENS,11369.0,40.765484,-73.86732,"(40.765484, -73.86732)",0,0,Driver Inattention/Distraction,4736221,Station Wagon/Sport Utility Vehicle,2024-06-27 07:00:00,7,3,6
QUEENS,11414.0,40.659195,-73.83411,"(40.659195, -73.83411)",0,0,Driver Inattention/Distraction,4736320,Sedan,2024-06-27 22:29:00,22,3,6
QUEENS,11411.0,40.690872,-73.72795,"(40.690872, -73.72795)",1,0,Driver Inattention/Distraction,4736174,Station Wagon/Sport Utility Vehicle,2024-06-27 11:55:00,11,3,6
QUEENS,11372.0,40.74916,-73.88991,"(40.74916, -73.88991)",1,0,Driver Inattention/Distraction,4736098,Sedan,2024-06-27 08:06:00,8,3,6
QUEENS,11372.0,40.747536,-73.884865,"(40.747536, -73.884865)",0,0,Following Too Closely,4735990,Station Wagon/Sport Utility Vehicle,2024-06-27 02:00:00,2,3,6
QUEENS,11101.0,40.74622,-73.94553,"(40.74622, -73.94553)",0,0,Driver Inattention/Distraction,4736681,Box Truck,2024-06-27 09:39:00,9,3,6
QUEENS,11427.0,40.732277,-73.74057,"(40.732277, -73.74057)",0,0,Unspecified,4736227,Sedan,2024-06-27 17:20:00,17,3,6
QUEENS,11413.0,40.665474,-73.74751,"(40.665474, -73.74751)",0,0,Following Too Closely,4736181,Pick-up Truck,2024-06-27 08:53:00,8,3,6
QUEENS,11385.0,40.70288,-73.85796,"(40.70288, -73.85796)",1,0,Pavement Slippery,4736926,Bike,2024-06-27 15:20:00,15,3,6
QUEENS,11373.0,40.73599,-73.86551,"(40.73599, -73.86551)",1,0,Unspecified,4736448,Sedan,2024-06-27 19:00:00,19,3,6
QUEENS,11365.0,40.7303,-73.810905,"(40.7303, -73.810905)",0,0,Unspecified,4736168,Bus,2024-06-27 08:05:00,8,3,6
QUEENS,11420.0,40.68275,-73.82043,"(40.68275, -73.82043)",1,0,Driver Inattention/Distraction,4736319,Station Wagon/Sport Utility Vehicle,2024-06-27 19:40:00,19,3,6
QUEENS,11365.0,40.73169,-73.80509,"(40.73169, -73.80509)",0,0,Failure to Yield Right-of-Way,4736269,Sedan,2024-06-27 09:00:00,9,3,6
QUEENS,11418.0,40.697205,-73.81334,"(40.697205, -73.81334)",1,0,Unspecified,4737051,Station Wagon/Sport Utility Vehicle,2024-06-27 09:58:00,9,3,6
QUEENS,11420.0,40.678333,-73.82032,"(40.678333, -73.82032)",1,0,Failure to Yield Right-of-Way,4737225,Sedan,2024-06-27 15:00:00,15,3,6
QUEENS,11369.0,40.76432,-73.86957,"(40.76432, -73.86957)",0,0,Unspecified,4737980,Sedan,2024-06-27 19:40:00,19,3,6
QUEENS,11433.0,40.702168,-73.7924,"(40.702168, -73.7924)",1,0,Failure to Yield Right-of-Way,4738026,Motorcycle,2024-06-27 14:45:00,14,3,6
QUEENS,11106.0,40.767326,-73.92986,"(40.767326, -73.92986)",1,0,Driver Inattention/Distraction,4738310,Station Wagon/Sport Utility Vehicle,2024-06-27 20:45:00,20,3,6
QUEENS,11692.0,40.590397,-73.78874,"(40.590397, -73.78874)",0,0,Unspecified,4738938,Sedan,2024-06-27 04:00:00,4,3,6
QUEENS,11361.0,40.764263,-73.77134,"(40.764263, -73.77134)",0,0,Driver Inattention/Distraction,4739408,Sedan,2024-06-27 20:40:00,20,3,6
QUEENS,11357.0,40.789627,-73.81414,"(40.789627, -73.81414)",0,0,Glare,4740933,PK,2024-06-27 16:30:00,16,3,6
QUEENS,11694.0,40.57552,-73.86252,"(40.57552, -73.86252)",1,0,Driver Inattention/Distraction,4737305,Station Wagon/Sport Utility Vehicle,2024-06-27 17:32:00,17,3,6
QUEENS,11418.0,40.694622,-73.83207,"(40.694622, -73.83207)",1,0,Turning Improperly,4736976,Sedan,2024-06-28 10:34:00,10,4,6
QUEENS,11361.0,40.759254,-73.76877,"(40.759254, -73.76877)",0,0,Driver Inattention/Distraction,4736251,Sedan,2024-06-28 00:13:00,0,4,6
QUEENS,11372.0,40.74862,-73.89516,"(40.74862, -73.89516)",1,0,Following Too Closely,4736382,Station Wagon/Sport Utility Vehicle,2024-06-28 08:25:00,8,4,6
QUEENS,11432.0,40.704643,-73.796906,"(40.704643, -73.796906)",0,0,Driver Inattention/Distraction,4736791,Sedan,2024-06-28 15:00:00,15,4,6
QUEENS,11104.0,40.74202,-73.92656,"(40.74202, -73.92656)",1,0,Driver Inattention/Distraction,4736326,Bike,2024-06-28 08:10:00,8,4,6
QUEENS,11422.0,40.680164,-73.733154,"(40.680164, -73.733154)",1,0,Driver Inattention/Distraction,4736418,Sedan,2024-06-28 16:13:00,16,4,6
QUEENS,11361.0,40.760284,-73.769356,"(40.760284, -73.769356)",1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4736390,Bike,2024-06-28 18:35:00,18,4,6
QUEENS,11375.0,40.72305,-73.846954,"(40.72305, -73.846954)",0,0,Driver Inattention/Distraction,4737011,Station Wagon/Sport Utility Vehicle,2024-06-28 14:20:00,14,4,6
QUEENS,11372.0,40.75296,-73.873535,"(40.75296, -73.873535)",1,0,Driver Inattention/Distraction,4736600,Station Wagon/Sport Utility Vehicle,2024-06-28 09:50:00,9,4,6
QUEENS,11367.0,40.730015,-73.82348,"(40.730015, -73.82348)",1,0,Driver Inattention/Distraction,4736371,Sedan,2024-06-28 14:30:00,14,4,6
QUEENS,11369.0,40.758266,-73.88018,"(40.758266, -73.88018)",0,0,Passing Too Closely,4736675,Station Wagon/Sport Utility Vehicle,2024-06-28 12:05:00,12,4,6
QUEENS,11358.0,40.763496,-73.80734,"(40.763496, -73.80734)",0,0,Turning Improperly,4736669,Station Wagon/Sport Utility Vehicle,2024-06-28 18:50:00,18,4,6
QUEENS,11368.0,40.73862,-73.8508,"(40.73862, -73.8508)",3,0,Traffic Control Disregarded,4736446,Sedan,2024-06-28 12:00:00,12,4,6
QUEENS,11426.0,40.724335,-73.72464,"(40.724335, -73.72464)",0,0,Unsafe Speed,4736398,Sedan,2024-06-28 01:30:00,1,4,6
QUEENS,11432.0,40.703327,-73.800224,"(40.703327, -73.800224)",0,0,Unspecified,4736802,Sedan,2024-06-28 22:07:00,22,4,6
QUEENS,11361.0,40.76955,-73.773926,"(40.76955, -73.773926)",2,0,Driver Inattention/Distraction,4736385,Station Wagon/Sport Utility Vehicle,2024-06-28 14:45:00,14,4,6
QUEENS,11412.0,40.69955,-73.747734,"(40.69955, -73.747734)",1,0,Failure to Yield Right-of-Way,4736830,Station Wagon/Sport Utility Vehicle,2024-06-28 11:30:00,11,4,6
QUEENS,11373.0,40.742725,-73.884125,"(40.742725, -73.884125)",1,0,Driver Inattention/Distraction,4736974,Station Wagon/Sport Utility Vehicle,2024-06-28 10:50:00,10,4,6
QUEENS,11356.0,40.781647,-73.8367,"(40.781647, -73.8367)",0,0,Following Too Closely,4736663,Sedan,2024-06-28 14:44:00,14,4,6
QUEENS,11428.0,40.715347,-73.74845,"(40.715347, -73.74845)",0,0,Unspecified,4736417,Station Wagon/Sport Utility Vehicle,2024-06-28 18:45:00,18,4,6
QUEENS,11373.0,40.742695,-73.88163,"(40.742695, -73.88163)",0,0,Failure to Yield Right-of-Way,4736646,Sedan,2024-06-28 07:27:00,7,4,6
QUEENS,11434.0,40.680294,-73.76282,"(40.680294, -73.76282)",1,0,Driver Inattention/Distraction,4736948,Bike,2024-06-28 23:20:00,23,4,6
QUEENS,11357.0,40.787937,-73.81768,"(40.787937, -73.81768)",0,0,View Obstructed/Limited,4736662,Pick-up Truck,2024-06-28 11:15:00,11,4,6
QUEENS,11106.0,40.767326,-73.92986,"(40.767326, -73.92986)",0,0,Driver Inattention/Distraction,4736916,Sedan,2024-06-28 12:05:00,12,4,6
QUEENS,11411.0,40.696217,-73.7436,"(40.696217, -73.7436)",1,0,Driver Inattention/Distraction,4736563,Van,2024-06-28 16:05:00,16,4,6
QUEENS,11426.0,40.740177,-73.72661,"(40.740177, -73.72661)",1,0,Unsafe Speed,4736392,Sedan,2024-06-28 00:10:00,0,4,6
QUEENS,11418.0,40.701122,-73.83044,"(40.701122, -73.83044)",1,0,Backing Unsafely,4737005,Station Wagon/Sport Utility Vehicle,2024-06-28 09:50:00,9,4,6
QUEENS,11385.0,40.702835,-73.86983,"(40.702835, -73.86983)",1,0,Failure to Yield Right-of-Way,4736955,E-Bike,2024-06-28 13:25:00,13,4,6
QUEENS,11377.0,40.75227,-73.905396,"(40.75227, -73.905396)",0,0,Driver Inattention/Distraction,4736345,Station Wagon/Sport Utility Vehicle,2024-06-28 11:28:00,11,4,6
QUEENS,11432.0,40.714645,-73.78077,"(40.714645, -73.78077)",0,0,Driver Inexperience,4736372,Station Wagon/Sport Utility Vehicle,2024-06-28 09:13:00,9,4,6
QUEENS,11432.0,40.70546,-73.7949,"(40.70546, -73.7949)",0,0,Following Too Closely,4736789,Sedan,2024-06-28 13:38:00,13,4,6
QUEENS,11375.0,40.711823,-73.83612,"(40.711823, -73.83612)",0,0,Reaction to Uninvolved Vehicle,4736348,Station Wagon/Sport Utility Vehicle,2024-06-28 05:20:00,5,4,6
QUEENS,11368.0,40.7408,-73.85877,"(40.7408, -73.85877)",1,0,Failure to Yield Right-of-Way,4736649,Bike,2024-06-28 08:56:00,8,4,6
QUEENS,11411.0,40.69314,-73.74486,"(40.69314, -73.74486)",0,0,Unspecified,4736834,Station Wagon/Sport Utility Vehicle,2024-06-28 12:29:00,12,4,6
QUEENS,11004.0,40.752777,-73.70743,"(40.752777, -73.70743)",0,0,Following Too Closely,4736416,Sedan,2024-06-28 12:05:00,12,4,6
QUEENS,11420.0,40.680542,-73.807175,"(40.680542, -73.807175)",1,0,Failure to Yield Right-of-Way,4736384,Station Wagon/Sport Utility Vehicle,2024-06-28 16:50:00,16,4,6
QUEENS,11432.0,40.717842,-73.80844,"(40.717842, -73.80844)",0,0,Failure to Yield Right-of-Way,4736373,Box Truck,2024-06-28 13:00:00,13,4,6
QUEENS,11385.0,40.70275,-73.8792,"(40.70275, -73.8792)",0,0,Unspecified,4736346,Station Wagon/Sport Utility Vehicle,2024-06-28 10:15:00,10,4,6
QUEENS,11413.0,40.676296,-73.74648,"(40.676296, -73.74648)",1,0,Unspecified,4736812,Sedan,2024-06-28 17:16:00,17,4,6
QUEENS,11421.0,40.690098,-73.86113,"(40.690098, -73.86113)",0,0,Unspecified,4736946,Sedan,2024-06-28 06:20:00,6,4,6
QUEENS,11357.0,40.78768,-73.79488,"(40.78768, -73.79488)",1,0,Unsafe Speed,4736657,Station Wagon/Sport Utility Vehicle,2024-06-28 01:25:00,1,4,6
QUEENS,11369.0,40.770496,-73.87481,"(40.770496, -73.87481)",1,0,Driver Inattention/Distraction,4736415,Sedan,2024-06-28 12:40:00,12,4,6
QUEENS,11369.0,40.768234,-73.87519,"(40.768234, -73.87519)",1,0,Driver Inattention/Distraction,4736383,Pick-up Truck,2024-06-28 14:15:00,14,4,6
QUEENS,11369.0,40.75972,-73.88139,"(40.75972, -73.88139)",1,0,Driver Inattention/Distraction,4736601,Sedan,2024-06-28 22:05:00,22,4,6
QUEENS,11385.0,40.701897,-73.894966,"(40.701897, -73.894966)",1,0,Failure to Yield Right-of-Way,4736934,Sedan,2024-06-28 13:28:00,13,4,6
QUEENS,11432.0,40.72293,-73.78321,"(40.72293, -73.78321)",2,0,Driver Inattention/Distraction,4736406,Station Wagon/Sport Utility Vehicle,2024-06-28 00:00:00,0,4,6
